"build_id","end_time","order_id","name","build_quantity","volume","sa","build_direction","finish_level_id","x","y","z"
52929,"2013-06-13 22:18:00-04",106056,"2012.stl",18,0.0490289978944486,1.92349988404973,"Z_POS",3,0.485999994131524,0.485999994131524,0.929999993185359
52929,"2013-06-13 22:18:00-04",106056,"2010.stl",18,0.0363612978168901,1.8282399820496,"Z_NEG",3,0.600000014830762,0.279999996986915,0.975000009198827
53401,"2013-06-13 22:52:00-04",147243,"P038094 Cathode Block RapidHIT 200 Rev-4.STL",10,0.325684994459152,5.86391019821167,"Z_NEG",1,2.29941010475159,0.778479993343353,0.314960986375809
53330,"2013-06-14 00:27:00-04",168847,"1500 lid.stl",2,0.29152500629425,11.443699836731,"Z_POS",3,1.70000004768372,2.95000004768372,0.112000003457069
53330,"2013-06-14 00:27:00-04",168847,"1500 enclosure.stl",2,0.596112012863159,16.4451007843018,"Z_NEG",3,1.70000004768372,3.23799991607666,0.558301985263824
53330,"2013-06-14 00:27:00-04",168847,"radio enclosure top.stl",2,0.315616011619568,10.0670003890991,"Z_NEG",3,1.54999995231628,2.03800010681152,0.636399984359741
53330,"2013-06-14 00:27:00-04",168847,"radio enclosure bot.stl",2,0.222706004977226,7.07861995697021,"Z_NEG",3,1.54999995231628,1.75,0.159999996423721
53276,"2013-06-14 01:26:00-04",173879,"TE_connectivity_Somos_9120_SLA.stl",24,0.121752994237318,6.35998992889915,"Y_NEG",3,0.979527995180475,2.99212999618515,0.137775001840892
53337,"2013-06-14 01:42:00-04",106244,"1_HMP5102_Av3.STL",3,0.181655004620552,6.22290992736816,"Z_POS",3,1.68503999710083,1.68503999710083,0.267717003822327
53337,"2013-06-14 01:42:00-04",106244,"2_HMP5103_Av3.STL",3,0.107638001441956,4.654709815979,"Z_POS",3,1.68116998672485,1.68489003181458,0.110239997506142
53337,"2013-06-14 01:42:00-04",137060,"sla_test_plate.stl",1,11.5200004577637,68.206901550293,"Z_POS",3,6,4,0.5
53195,"2013-06-14 02:17:00-04",139021,"End Cap Bearing_Rev2.STL",1,2.79057002067566,42.1958999633789,"Z_POS",3,4,4,0.5
53195,"2013-06-14 02:17:00-04",139021,"Motor Housing Back Plate_Rev2.STL",1,0.711385011672974,11.7751998901367,"Z_NEG",3,2.25,2.25,0.150000005960464
53195,"2013-06-14 02:17:00-04",139021,"Duck Head_Rev4 (Right Side).STL",1,15.2599000930786,71.252197265625,"Z_NEG",3,8.08917999267578,8.12100982666016,0.625
53325,"2013-06-14 04:35:00-04",136109,"465-0079.STL",2,1.19970995742873,29.8597994418467,"Y_POS",2,1.55485997249033,3.58035988198889,3.5698399007626
53325,"2013-06-14 04:35:00-04",142494,"6oz  HDPE BOTTLE - DAIRY.STL",4,1.15933997175983,64.6415004387352,"Y_NEG",3,2.20127007039483,2.20118996175345,4.45399992929293
53274,"2013-06-14 05:04:00-04",160799,"004-031-232_XB_RADOME JIG FIXTURE.STL",1,39.1394004821777,310.024993896484,"Z_POS",3,14.2242002487183,14.2250003814697,3.20000004768372
53274,"2013-06-14 05:04:00-04",198903,"100222_3013-000_gf_encl_tube_led_R4.stl",8,0.339551985263824,10.4723997116089,"Y_NEG",2,1.57087004184723,1.75761997699738,0.885827004909515
53256,"2013-06-14 05:20:00-04",126968,"65-03.01.STL",5,0.444835970625045,8.71440956643143,"Y_POS",3,1.92912992918015,1.88975998901367,0.456692986782059
53256,"2013-06-14 05:20:00-04",126968,"65-13.02.STL",5,0.363699986045192,7.98503994798915,"X_NEG",3,0.94881896739766,0.94881896739766,1.18109999313354
53256,"2013-06-14 05:20:00-04",126968,"65-02.04.STL",5,0.598667952267145,9.4528300307017,"Y_POS",3,0.787401962375611,1.50393996364203,1.18109999313354
53256,"2013-06-14 05:20:00-04",143038,"Mid Cup.STL",2,0.562654946725727,19.7299989496066,"Y_NEG",3,2.84999986182986,3.19999999962454,0.412042999039778
53256,"2013-06-14 05:20:00-04",143038,"Top Cup - DCI.STL",1,1.51775996999245,37.0479000407572,"Y_POS",3,3.49794001094277,3.03732986656955,1.75469991909688
53256,"2013-06-14 05:20:00-04",143038,"Top Cup - Dip Tube.STL",1,1.51890998195693,37.1024006189541,"Y_POS",3,3.49543995375986,3.03732986656955,1.75469991909688
53311,"2013-06-14 05:20:00-04",106213,"P039945 Reaction Chamber 8 Vial_v1.STL",10,0.180487997148521,10.7337996119762,"Z_NEG",3,2.51968999893173,1.41731999176025,0.241372998904086
53311,"2013-06-14 05:20:00-04",106213,"P039944 STR Vial 8 Mod_v1.STL",84,0.00432740970575136,0.377704996446399,"Z_POS",3,0.169999999234995,0.16994400067207,0.409999990266139
53311,"2013-06-14 05:20:00-04",199040,"MM plastic 125.STL",5,0.0358725993563952,2.23522990188509,"Z_POS",2,1.85710999560754,1.88697001484293,1.49999997747226
53311,"2013-06-14 05:20:00-04",199040,"MM plastic 150 clip.STL",5,0.039217097780441,2.36139004290152,"Z_POS",2,1.85710999560754,1.88697001484293,1.49999997747226
53321,"2013-06-14 05:43:00-04",179150,"65-09.03-V4.STL",5,0.362500979064912,9.73051995613758,"Z_POS",3,0.944881961460084,1.1453499621992,2.28345986751557
53266,"2013-06-14 05:49:00-04",194121,"6-9-13 Tray.STL",1,4.86323976516724,275.734985351562,"Y_NEG",2,8.0708703994751,8.06050968170166,1.47244000434875
53270,"2013-06-14 06:02:00-04",140430,"991-1300002-01 Fan Foam Spray Nozzle_1-25.STL",3,0.105929002165794,4.90896987915039,"Z_POS",2,0.751349985599518,0.73344099521637,0.519684970378876
53270,"2013-06-14 06:02:00-04",140430,"991-1300002-01 Fan Foam Spray Nozzle_1.STL",3,0.104860998690128,4.83127021789551,"Z_POS",2,0.751349985599518,0.73344099521637,0.509842991828918
53270,"2013-06-14 06:02:00-04",140430,"991-1300002-01 Fan Foam Spray Nozzle_-5.STL",2,0.103357002139091,4.76692008972168,"Z_POS",2,0.751349985599518,0.73344099521637,0.490157008171082
53270,"2013-06-14 06:02:00-04",140430,"991-1300002-01 Fan Foam Spray Nozzle_1-5.STL",3,0.10683099925518,4.93807983398438,"Z_POS",2,0.751349985599518,0.73344099521637,0.529528021812439
53209,"2013-06-14 06:34:00-04",181520,"10SN-0743.STL",1,0.585538029670715,13.4722995758057,"X_NEG",3,3.05627989768982,1.80903995037079,0.758029997348785
53209,"2013-06-14 06:34:00-04",181520,"10SN-0755.STL",1,0.202479004859924,7.46576023101807,"Y_POS",3,2.30999994277954,1.33000004291534,0.370000004768372
53209,"2013-06-14 06:34:00-04",181520,"10SN-0742.STL",1,0.587195992469788,13.6253995895386,"X_POS",3,3.05611991882324,1.80903995037079,0.758023977279663
53209,"2013-06-14 06:34:00-04",181520,"10SN-0765.STL",1,0.35742399096489,8.50771999359131,"Z_POS",3,2.01027989387512,2.43900990486145,0.295845001935959
53209,"2013-06-14 06:34:00-04",181520,"10SN-0814.STL",1,0.346157997846603,7.11486005783081,"Z_POS",3,0.58984100818634,4.0204701423645,0.925970017910004
53209,"2013-06-14 06:34:00-04",181520,"10SN-0749.stl",1,1.73137998580933,38.8512992858887,"Z_POS",3,4.99492979049683,3.36704993247986,0.726004004478455
53209,"2013-06-14 06:34:00-04",181520,"10SN-0740.STL",1,4.68563985824585,94.7183990478516,"Z_NEG",3,6.87165021896362,5.05263996124268,2.03007006645203
53317,"2013-06-14 08:26:00-04",133376,"aaa13_101800.stl",3,2.18468990019445,16.7801985468767,"Z_POS",3,5.11811010303482,3.03150005556091,1.18109999313354
53317,"2013-06-14 08:26:00-04",180075,"EM-100141-0003-1.stl",10,0.0985063016414642,4.94441986083984,"Y_NEG",3,0.534276008605957,0.938975989818573,0.741343021392822
53317,"2013-06-14 08:26:00-04",180075,"EM-100141-0006.stl",21,0.0161445997655392,1.07489001750946,"Z_POS",3,0.434323012828827,0.354333996772766,0.362204998731613
53317,"2013-06-14 08:26:00-04",180075,"EM-100141-0004.stl",12,0.0147438999265432,0.713145971298218,"Y_NEG",3,0.408412992954254,0.096460796892643,0.708665013313293
53317,"2013-06-14 08:26:00-04",180075,"EM-100140-0500.stl",21,0.00560988020151854,0.367965996265411,"X_POS",3,0.403542995452881,0.0413386002182961,0.440944999456406
53317,"2013-06-14 08:26:00-04",182599,"ES-03732-1.stl",12,0.145451986196759,5.9473798872766,"Z_NEG",3,2.71525998806,0.63999997608305,0.460000001436143
53343,"2013-06-14 10:11:00-04",135289,"1028_HYPOTUBE HALF_X07.STL",11,0.127307990417909,4.52240978008451,"Z_POS",3,0.379999989524601,4.49999993241678,0.379999989524601
53376,"2013-06-14 10:15:00-04",173459,"LG outcoupler assembly.stl",2,0.0354951976638427,1.05545994449345,"Z_POS",2,0.540857008917395,0.765135992003073,0.625715007921429
53376,"2013-06-14 10:15:00-04",173459,"LG outcoupler assembly_No flat piece.stl",2,0.0296288994761319,0.919505985774213,"Z_POS",2,0.540857008917395,0.765135992003073,0.428864979263516
53333,"2013-06-14 10:52:00-04",112579,"disc-p0b-top-casting.stl",1,0.636985988527463,17.7334989943167,"Y_POS",3,1.89602002634184,2.82678003834131,0.881889985668152
53333,"2013-06-14 10:52:00-04",112579,"disc-p0b-mainchassis.stl",1,1.57427995264489,49.1477989693048,"Z_POS",3,2.88185997449529,5.50787011457623,1.82492003084288
53333,"2013-06-14 10:52:00-04",112579,"disc-p0b-front-chassis.stl",1,1.42739999294281,57.8296012878418,"Z_NEG",3,2.61901998519897,5.36483001708984,0.516142010688782
53333,"2013-06-14 10:52:00-04",112579,"disc-top-casting-p0b-withfins.stl",1,0.606479975078012,18.5231985250398,"Y_NEG",3,1.89601001276166,2.82620997952724,0.881889985668152
53221,"2013-06-14 11:41:00-04",116935,"Mixture Stop_Phase II Prototype_02.STL",6,1.29555994395489,27.2578994192919,"Y_POS",3,2.59836002262205,5.59252015297777,0.90653000900644
53310,"2013-06-14 11:41:00-04",169350,"342512-02_DS_updated.STL",11,0.0875810941336731,2.98410001374492,"Z_POS",3,1.26013992324379,0.689815987717396,0.583500018893264
53310,"2013-06-14 11:41:00-04",169350,"342512-02_DS2_updated.STL",11,0.0933560984987979,3.04353990949676,"Z_POS",3,1.26013992324379,0.689815987717396,0.577499977021706
53331,"2013-06-14 13:19:00-04",128346,"Retractor - Retractor1-1.STL",1,1.87664989122331,20.9354985624449,"Z_POS",3,2.98976989070607,12.4552000082542,2.34938999462293
53331,"2013-06-14 13:19:00-04",128346,"Retractor - Retractor2-1.STL",1,1.82639995929087,20.133899083959,"Z_POS",3,3.02094002001394,11.929099857464,2.29242988958239
53331,"2013-06-14 13:19:00-04",128346,"Retractor - Retractor4-1.STL",1,1.79293993977945,19.4596990462266,"Z_POS",3,3.57583994263416,10.8860996518758,1.8890000298042
53331,"2013-06-14 13:19:00-04",128346,"Retractor - Retractor3-1.STL",1,1.81506995129458,19.4852994788072,"Z_POS",3,3.43916983207688,11.2117994531977,2.20166989834598
